Rep	Analysis	N_train	N_test	Type	Target	Model_Formula	Random_Effects_Formula	RMSE_train_orig	MAE_train_orig	RMSE_test_orig	MAE_test_orig	R2_train_orig	R2_adj_train_orig	R2_test_orig	R2_adj_test_orig	RMSE_train_orig_from_log	MAE_train_orig_from_log	RMSE_test_orig_from_log	MAE_test_orig_from_log	R2_train_orig_from_log	R2_adj_train_orig_from_log	R2_test_orig_from_log	R2_adj_test_orig_from_log	RMSE_train_Model_Scale	MAE_train_Model_Scale	RMSE_test_Model_Scale	MAE_test_Model_Scale	R2_train_Model_Scale	R2_adj_train_Model_Scale	R2_test_Model_Scale	R2_adj_test_Model_Scale	R2_train_conditional_Model_Scale	R2_train_marginal_Model_Scale	R2_test_conditional_Model_Scale	AIC_train_Model_Scale	BIC_train_Model_Scale	AIC_test_Model_Scale	BIC_test_Model_Scale	Homoscedasticity_BP_p_value_train	Homoscedasticity_BP_p_value_test	RE_Var	RE_Cov	RE_Variances	Fixed_Effects_Coefficients
1	Variable Train (by Vehicle), Variable Test	7	11	Mixed	IRI	IRI ~ RMSAS	(1 + RMSAS | Vehicle)	0.833515954	0.589291505	1.406557177	0.88392479	0.691966167	0.691884645	0.128486188	0.128339432									0.833515954	0.589291505	1.406557177	0.88392479	0.691966167	0.691884645	0.128486188	0.128339432	0.765496479	0.691966167		18782.74102	18824.32478					0.018554096	-0.0207154116517521	0.0185540958678915	(Intercept):0.6787:NA | RMSAS:2.6982:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Mixed	IRI	IRI ~ RMSAS	(1 + RMSAS | Vehicle)	0.833515954	0.589291505	1.406557177	0.88392479	0.691966167	0.691884645	0.128486188	0.128339432									0.833515954	0.589291505	1.406557177	0.88392479	0.691966167	0.691884645	0.128486188	0.128339432	0.765496479	0.691966167		18782.74102	18824.32478					0.018554096	-0.0207154116517521	0.307289176850282	(Intercept):0.6787:NA | RMSAS:2.6982:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Mixed	IRI	IRI ~ RMSAS + Vehicle_Category	(1 | Vehicle)	0.8921398	0.641677865			0.636649838	0.636457462											0.8921398	0.641677865			0.636649838	0.636457462			0.678397047	0.636649838		19782.27282	19823.85658					0.103412421	NA	0.103412421211116	(Intercept):0.8445:NA | RMSAS:2.4023:NA | Vehicle_CategorySedan:0.3554:NA | Vehicle_CategoryVan_MPV_SUV:-0.3514:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Mixed	IRI	IRI ~ RMSAS + Vehicle_Category	(1 + RMSAS | Vehicle)	0.833758413	0.589788656			0.687986117	0.687820921											0.833758413	0.589788656			0.687986117	0.687820921			0.776095579	0.687986117		18770.09563	18825.54065					0.004027812	0.0347842870064278	0.00402781151562979	(Intercept):0.5529:NA | RMSAS:2.6988:NA | Vehicle_CategorySedan:0.1257:NA | Vehicle_CategoryVan_MPV_SUV:0.3761:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Mixed	IRI	IRI ~ RMSAS + Vehicle_Category	(1 + RMSAS | Vehicle)	0.833758413	0.589788656			0.687986117	0.687820921											0.833758413	0.589788656			0.687986117	0.687820921			0.776095579	0.687986117		18770.09563	18825.54065					0.004027812	0.0347842870064278	0.300398024547669	(Intercept):0.5529:NA | RMSAS:2.6988:NA | Vehicle_CategorySedan:0.1257:NA | Vehicle_CategoryVan_MPV_SUV:0.3761:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Mixed	IRI	IRI ~ RMSAS_div_V	(1 | Vehicle)	0.751353077	0.532788523	1.271569835	0.825721199	0.712165841	0.712089664	0.287737753	0.287617813									0.751353077	0.532788523	1.271569835	0.825721199	0.712165841	0.712089664	0.287737753	0.287617813	0.789716542	0.712165841		17188.76472	17216.48723					0.20838673	NA	0.208386730416568	(Intercept):0.5078:NA | RMSAS_div_V:200.1857:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Mixed	IRI	IRI ~ RMSAS_div_V	(1 + RMSAS | Vehicle)	0.590621971	0.38100952	1.40049831	1.049994264	0.293236334	0.293049285	0.13597826	0.135832765									0.590621971	0.38100952	1.40049831	1.049994264	0.293236334	0.293049285	0.13597826	0.135832765	0.888073224	0.293236334		13600.32826	13641.91202					0.04247791	0.185217563792482	0.0424779104221469	(Intercept):0.157:NA | RMSAS_div_V:138.4668:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Mixed	IRI	IRI ~ RMSAS_div_V	(1 + RMSAS | Vehicle)	0.590621971	0.38100952	1.40049831	1.049994264	0.293236334	0.293049285	0.13597826	0.135832765									0.590621971	0.38100952	1.40049831	1.049994264	0.293236334	0.293049285	0.13597826	0.135832765	0.888073224	0.293236334		13600.32826	13641.91202					0.04247791	0.185217563792482	2.10994028291149	(Intercept):0.157:NA | RMSAS_div_V:138.4668:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 | Vehicle)	0.751353518	0.532793665			0.723871683	0.723725487											0.751353518	0.532793665			0.723871683	0.723725487			0.778112758	0.723871683		17189.89519	17231.47895					0.138129168	NA	0.138129168280289	(Intercept):0.571:NA | RMSAS_div_V:200.1857:NA | Vehicle_CategorySedan:0.4029:NA | Vehicle_CategoryVan_MPV_SUV:-0.4228:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 + RMSAS | Vehicle)	0.590672976	0.381162487			0.248675728	0.248277939											0.590672976	0.381162487			0.248675728	0.248277939			0.913710346	0.248675728		13595.15594	13650.60095					0.220086543	0.672245675409515	0.220086542675098	(Intercept):-0.2839:NA | RMSAS_div_V:138.4156:NA | Vehicle_CategorySedan:0.0565:NA | Vehicle_CategoryVan_MPV_SUV:0.4306:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 + RMSAS | Vehicle)	0.590672976	0.381162487			0.248675728	0.248277939											0.590672976	0.381162487			0.248675728	0.248277939			0.913710346	0.248675728		13595.15594	13650.60095					0.220086543	0.672245675409515	2.1078887528033	(Intercept):-0.2839:NA | RMSAS_div_V:138.4156:NA | Vehicle_CategorySedan:0.0565:NA | Vehicle_CategoryVan_MPV_SUV:0.4306:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Mixed	IRI	IRI ~ RMSAS + V	(1 | Vehicle)	0.77856501	0.537791088	1.312300853	0.843114691	0.697994394	0.697874487	0.24137646	0.241184824									0.77856501	0.537791088	1.312300853	0.843114691	0.697994394	0.697874487	0.24137646	0.241184824	0.772673556	0.697994394		17727.87648	17762.52961					0.199315201	NA	0.199315200685721	(Intercept):1.8004:NA | RMSAS:2.716:NA | V:-0.0162:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Mixed	IRI	IRI ~ RMSAS + V	(1 + RMSAS | Vehicle)	0.692037096	0.473617452	1.456239513	0.888544525	0.756735257	0.756638673	0.065831726	0.065595745									0.692037096	0.473617452	1.456239513	0.888544525	0.756735257	0.756638673	0.065831726	0.065595745	0.847847275	0.756735257		15979.58627	16028.10066					0.019068725	-0.0208936124862305	0.0190687248263645	(Intercept):1.7406:NA | RMSAS:3.0732:NA | V:-0.0173:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Mixed	IRI	IRI ~ RMSAS + V	(1 + RMSAS | Vehicle)	0.692037096	0.473617452	1.456239513	0.888544525	0.756735257	0.756638673	0.065831726	0.065595745									0.692037096	0.473617452	1.456239513	0.888544525	0.756735257	0.756638673	0.065831726	0.065595745	0.847847275	0.756735257		15979.58627	16028.10066					0.019068725	-0.0208936124862305	0.400113990568996	(Intercept):1.7406:NA | RMSAS:3.0732:NA | V:-0.0173:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Mixed	IRI	IRI ~ RMSAS + V + Vehicle_Category	(1 | Vehicle)	0.778565516	0.537808155			0.708386758	0.708193739											0.778565516	0.537808155			0.708386758	0.708193739			0.760739602	0.708386758		17729.04181	17777.5562					0.132757908	NA	0.132757907591199	(Intercept):1.8675:NA | RMSAS:2.716:NA | V:-0.0162:NA | Vehicle_CategorySedan:0.375:NA | Vehicle_CategoryVan_MPV_SUV:-0.4224:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Mixed	log_IRI	log_IRI ~ log_RMSAS + log_V + Vehicle_Category	(1 + log_RMSAS | Vehicle)	0.572935481	0.365294352			0.855399122	0.855303411			0.572935481	0.365294352			0.855399122	0.855303411			0.197254382	0.147734351			0.802181793	0.802050857			0.916983861	0.802181793		-2990.3135	-2927.937862					0.040890065	-0.00824462113043055	0.0408900652654587	(Intercept):3.8001:NA | log_RMSAS:0.9145:NA | log_V:-0.5629:NA | Vehicle_CategorySedan:0.1418:NA | Vehicle_CategoryVan_MPV_SUV:-0.5055:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Mixed	log_IRI	log_IRI ~ log_RMSAS + log_V + Vehicle_Category	(1 + log_RMSAS | Vehicle)	0.572935481	0.365294352			0.855399122	0.855303411			0.572935481	0.365294352			0.855399122	0.855303411			0.197254382	0.147734351			0.802181793	0.802050857			0.916983861	0.802181793		-2990.3135	-2927.937862					0.040890065	-0.00824462113043055	0.00266939265365564	(Intercept):3.8001:NA | log_RMSAS:0.9145:NA | log_V:-0.5629:NA | Vehicle_CategorySedan:0.1418:NA | Vehicle_CategoryVan_MPV_SUV:-0.5055:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Aggregated	IRI	IRI		0.981457709	0.704332067	1.223588365	0.83988376	0.57567104	0.575621916	0.34047666	0.340354492									0.981457709	0.704332067	1.223588365	0.83988376	0.57567104	0.575621916	0.34047666	0.340354492				24201.83925	24223.03172			0			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Aggregated	IRI	IRI		0.87839435	0.627794737	1.175263662	0.806065912	0.660109865	0.660070517	0.391542696	0.391429987									0.87839435	0.627794737	1.175263662	0.806065912	0.660109865	0.660070517	0.391542696	0.391429987				22284.73927	22305.93174			0			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Aggregated	log_IRI	log_IRI		0.938163139	0.663581959	1.171000028	0.805576337	0.612281768	0.612191988	0.395949423	0.395837531	0.938163139	0.663581959	1.171000028	0.805576337	0.612281768	0.612191988	0.395949423	0.395837531	0.344109246	0.273836887	0.409139753	0.324740508	0.670816159	0.67077805	0.53463986	0.534553658				6091.021297	6112.21377			1.66516E-11			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Aggregated	log_IRI	log_IRI		0.848232294	0.59862286	1.126673543	0.780758535	0.68305121	0.682977816	0.440814779	0.440711197	0.848232294	0.59862286	1.126673543	0.780758535	0.68305121	0.682977816	0.440814779	0.440711197	0.309352976	0.246493581	0.389610695	0.312580151	0.733955416	0.733924616	0.578004747	0.577926578				4251.111893	4272.304366			0.000170499			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Mixed	IRI	IRI ~ RMSAS	(1 | Vehicle)	0.918152621	0.657657155	1.269072049	0.845026851	0.615108867	0.615019741	0.290533244	0.290401825									0.918152621	0.657657155	1.269072049	0.845026851	0.615108867	0.615019741	0.290533244	0.290401825	0.666629534	0.615108867		23100.63353	23128.89016					0.13040193	NA	0.130401930082195	(Intercept):0.8425:NA | RMSAS:2.2786:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Mixed	IRI	IRI ~ RMSAS	(1 + RMSAS | Vehicle)	0.858013049	0.606193171	1.363561878	0.873230077	0.670551893	0.670475605	0.180952302	0.180800584									0.858013049	0.606193171	1.363561878	0.873230077	0.670551893	0.670475605	0.180952302	0.180800584	0.751899358	0.670551893		21967.52756	22009.9125					0.028870569	-0.0540068193389388	0.0288705689955569	(Intercept):0.7218:NA | RMSAS:2.5782:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Mixed	IRI	IRI ~ RMSAS	(1 + RMSAS | Vehicle)	0.858013049	0.606193171	1.363561878	0.873230077	0.670551893	0.670475605	0.180952302	0.180800584									0.858013049	0.606193171	1.363561878	0.873230077	0.670551893	0.670475605	0.180952302	0.180800584	0.751899358	0.670551893		21967.52756	22009.9125					0.028870569	-0.0540068193389388	0.368693599780239	(Intercept):0.7218:NA | RMSAS:2.5782:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Mixed	IRI	IRI ~ RMSAS + Vehicle_Category	(1 | Vehicle)	0.918153099	0.657689979			0.617035205	0.616857804											0.918153099	0.657689979			0.617035205	0.616857804			0.661049082	0.617035205		23103.24994	23145.63488					0.109567683	NA	0.10956768349355	(Intercept):0.9258:NA | RMSAS:2.2786:NA | Vehicle_CategorySedan:3e-04:NA | Vehicle_CategoryVan_MPV_SUV:-0.3333:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Mixed	IRI	IRI ~ RMSAS + Vehicle_Category	(1 + RMSAS | Vehicle)	0.85808592	0.606278568			0.669389811	0.669236662											0.85808592	0.606278568			0.669389811	0.669236662			0.757326038	0.669389811		21962.19771	22018.71097					0.006187404	-0.0184404475312889	0.00618740361741702	(Intercept):0.5851:NA | RMSAS:2.5786:NA | Vehicle_CategorySedan:0.2954:NA | Vehicle_CategoryVan_MPV_SUV:0.2509:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Mixed	IRI	IRI ~ RMSAS + Vehicle_Category	(1 + RMSAS | Vehicle)	0.85808592	0.606278568			0.669389811	0.669236662											0.85808592	0.606278568			0.669389811	0.669236662			0.757326038	0.669389811		21962.19771	22018.71097					0.006187404	-0.0184404475312889	0.367138510768028	(Intercept):0.5851:NA | RMSAS:2.5786:NA | Vehicle_CategorySedan:0.2954:NA | Vehicle_CategoryVan_MPV_SUV:0.2509:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Mixed	IRI	IRI ~ RMSAS_div_V	(1 | Vehicle)	0.779998292	0.555979282	1.241403293	0.822066834	0.700008252	0.699938786	0.321132093	0.321006342									0.779998292	0.555979282	1.241403293	0.822066834	0.700008252	0.699938786	0.321132093	0.321006342	0.768528537	0.700008252		20287.95056	20316.20719					0.180264437	NA	0.180264437044808	(Intercept):0.5667:NA | RMSAS_div_V:188.6484:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Mixed	IRI	IRI ~ RMSAS_div_V	(1 + RMSAS | Vehicle)	0.624981129	0.407876946	1.33180768	0.959976777	0.324722153	0.324565784	0.218655567	0.218510834									0.624981129	0.407876946	1.33180768	0.959976777	0.324722153	0.324565784	0.218655567	0.218510834	0.861022785	0.324722153		16518.89701	16561.28196					0.035128044	-0.0569832628160908	0.0351280444243392	(Intercept):0.3638:NA | RMSAS_div_V:132.9241:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Mixed	IRI	IRI ~ RMSAS_div_V	(1 + RMSAS | Vehicle)	0.624981129	0.407876946	1.33180768	0.959976777	0.324722153	0.324565784	0.218655567	0.218510834									0.624981129	0.407876946	1.33180768	0.959976777	0.324722153	0.324565784	0.218655567	0.218510834	0.861022785	0.324722153		16518.89701	16561.28196					0.035128044	-0.0569832628160908	1.99041988171032	(Intercept):0.3638:NA | RMSAS_div_V:132.9241:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 | Vehicle)	0.779998497	0.555988884			0.704338763	0.704201804											0.779998497	0.555988884			0.704338763	0.704201804			0.763516069	0.704338763		20290.611	20332.99595					0.152384891	NA	0.152384891435287	(Intercept):0.6777:NA | RMSAS_div_V:188.6484:NA | Vehicle_CategorySedan:-0.0456:NA | Vehicle_CategoryVan_MPV_SUV:-0.3984:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 + RMSAS | Vehicle)	0.624991521	0.407883393			0.308455125	0.30813478											0.624991521	0.407883393			0.308455125	0.30813478			0.873029471	0.308455125		16517.45089	16573.96415					0.023232951	0.117247572974198	0.0232329505498706	(Intercept):0.1145:NA | RMSAS_div_V:132.8987:NA | Vehicle_CategorySedan:0.3188:NA | Vehicle_CategoryVan_MPV_SUV:0.2362:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 + RMSAS | Vehicle)	0.624991521	0.407883393			0.308455125	0.30813478											0.624991521	0.407883393			0.308455125	0.30813478			0.873029471	0.308455125		16517.45089	16573.96415					0.023232951	0.117247572974198	1.99065006081172	(Intercept):0.1145:NA | RMSAS_div_V:132.8987:NA | Vehicle_CategorySedan:0.3188:NA | Vehicle_CategoryVan_MPV_SUV:0.2362:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Mixed	IRI	IRI ~ RMSAS + V	(1 | Vehicle)	0.812819675	0.561185341	1.271342363	0.838962615	0.681554743	0.681444121	0.287992563	0.28779471									0.812819675	0.561185341	1.271342363	0.838962615	0.681554743	0.681444121	0.287992563	0.28779471	0.746632367	0.681554743		21001.05441	21036.3752					0.169851673	NA	0.169851673220605	(Intercept):1.8266:NA | RMSAS:2.5696:NA | V:-0.0158:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Mixed	IRI	IRI ~ RMSAS + V	(1 + RMSAS | Vehicle)	0.725633639	0.497654202	1.396307933	0.875343263	0.732236011	0.732142994	0.141140936	0.140902276									0.725633639	0.497654202	1.396307933	0.875343263	0.732236011	0.732142994	0.141140936	0.140902276	0.833113162	0.732236011		19081.86575	19131.31485					0.030247986	-0.0603275647479162	0.0302479863372629	(Intercept):1.7662:NA | RMSAS:2.9307:NA | V:-0.017:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Mixed	IRI	IRI ~ RMSAS + V	(1 + RMSAS | Vehicle)	0.725633639	0.497654202	1.396307933	0.875343263	0.732236011	0.732142994	0.141140936	0.140902276									0.725633639	0.497654202	1.396307933	0.875343263	0.732236011	0.732142994	0.141140936	0.140902276	0.833113162	0.732236011		19081.86575	19131.31485					0.030247986	-0.0603275647479162	0.476836287248181	(Intercept):1.7662:NA | RMSAS:2.9307:NA | V:-0.017:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Mixed	IRI	IRI ~ RMSAS + V + Vehicle_Category	(1 | Vehicle)	0.812819948	0.561211296			0.685624081	0.685442024											0.812819948	0.561211296			0.685624081	0.685442024			0.74095252	0.685624081		21003.58452	21053.03363					0.141240201	NA	0.141240200680563	(Intercept):1.935:NA | RMSAS:2.5696:NA | V:-0.0158:NA | Vehicle_CategorySedan:-0.0329:NA | Vehicle_CategoryVan_MPV_SUV:-0.4004:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Mixed	log_IRI	log_IRI ~ log_RMSAS + log_V + Vehicle_Category	(1 + log_RMSAS | Vehicle)	0.604827368	0.389885798			0.838852949	0.838759628			0.604827368	0.389885798			0.838852949	0.838759628			0.21177171	0.158510766			0.815369246	0.815262325			0.895573267	0.815369246		-2185.719505	-2122.142085					0.03675612	0.00488314024940737	0.0367561195468817	(Intercept):3.6101:NA | log_RMSAS:0.8957:NA | log_V:-0.5544:NA | Vehicle_CategorySedan:0.0848:NA | Vehicle_CategoryVan_MPV_SUV:-0.0846:NA
1	Variable Train (by Vehicle), Variable Test	8	10	Mixed	log_IRI	log_IRI ~ log_RMSAS + log_V + Vehicle_Category	(1 + log_RMSAS | Vehicle)	0.604827368	0.389885798			0.838852949	0.838759628			0.604827368	0.389885798			0.838852949	0.838759628			0.21177171	0.158510766			0.815369246	0.815262325			0.895573267	0.815369246		-2185.719505	-2122.142085					0.03675612	0.00488314024940737	0.00426090035136168	(Intercept):3.6101:NA | log_RMSAS:0.8957:NA | log_V:-0.5544:NA | Vehicle_CategorySedan:0.0848:NA | Vehicle_CategoryVan_MPV_SUV:-0.0846:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Aggregated	IRI	IRI		0.966825993	0.691376931	1.272728156	0.863117138	0.588228648	0.588186276	0.286439509	0.28629264									0.966825993	0.691376931	1.272728156	0.863117138	0.588228648	0.588186276	0.286439509	0.28629264				26934.32276	26955.86859			0			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Aggregated	IRI	IRI		0.860584331	0.61042943	1.235015198	0.850261074	0.673753125	0.673719553	0.328100842	0.327962549									0.860584331	0.61042943	1.235015198	0.850261074	0.673753125	0.673719553	0.328100842	0.327962549				24671.37222	24692.91804			0			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Aggregated	log_IRI	log_IRI		0.924420727	0.652255553	1.212797639	0.833083876	0.623557333	0.623479852	0.352057932	0.35192457	0.924420727	0.652255553	1.212797639	0.833083876	0.623557333	0.623479852	0.352057932	0.35192457	0.338361756	0.269053511	0.418767177	0.333593359	0.68172072	0.681687969	0.512481508	0.512381165				6524.209887	6545.75571			1.52949E-12			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Aggregated	log_IRI	log_IRI		0.830849688	0.580521677	1.187557873	0.832015212	0.695908406	0.695845817	0.378746199	0.378618329	0.830849688	0.580521677	1.187557873	0.832015212	0.695908406	0.695845817	0.378746199	0.378618329	0.301120511	0.238431783	0.407737119	0.331385497	0.7479269	0.747900961	0.537825133	0.537730006				4257.407626	4278.953449			2.88164E-06			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Mixed	IRI	IRI ~ RMSAS	(1 | Vehicle)	0.906356293	0.648393361	1.327300292	0.873649817	0.624444082	0.624366784	0.223935403	0.22377567									0.906356293	0.648393361	1.327300292	0.873649817	0.624444082	0.624366784	0.223935403	0.22377567	0.672965786	0.624444082		25735.46428	25764.19205					0.121994592	NA	0.121994592007866	(Intercept):0.8215:NA | RMSAS:2.3264:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Mixed	IRI	IRI ~ RMSAS	(1 + RMSAS | Vehicle)	0.848602977	0.599779429	1.43391268	0.907195651	0.678522751	0.678456583	0.094257175	0.094070751									0.848602977	0.599779429	1.43391268	0.907195651	0.678522751	0.678456583	0.094257175	0.094070751	0.751498125	0.678522751		24496.20603	24539.29768					0.027106629	-0.0510242821207877	0.0271066288593849	(Intercept):0.7078:NA | RMSAS:2.6059:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Mixed	IRI	IRI ~ RMSAS	(1 + RMSAS | Vehicle)	0.848602977	0.599779429	1.43391268	0.907195651	0.678522751	0.678456583	0.094257175	0.094070751									0.848602977	0.599779429	1.43391268	0.907195651	0.678522751	0.678456583	0.094257175	0.094070751	0.751498125	0.678522751		24496.20603	24539.29768					0.027106629	-0.0510242821207877	0.33388159712725	(Intercept):0.7078:NA | RMSAS:2.6059:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Mixed	IRI	IRI ~ RMSAS + Vehicle_Category	(1 | Vehicle)	0.90635654	0.648409778			0.625503727	0.625349534											0.90635654	0.648409778			0.625503727	0.625349534			0.670180492	0.625503727		25738.65026	25781.7419					0.111378948	NA	0.111378947521236	(Intercept):0.8943:NA | RMSAS:2.3264:NA | Vehicle_CategorySedan:3e-04:NA | Vehicle_CategoryVan_MPV_SUV:-0.2185:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Mixed	IRI	IRI ~ RMSAS + Vehicle_Category	(1 + RMSAS | Vehicle)	0.848640352	0.599804057			0.678208271	0.678075778											0.848640352	0.599804057			0.678208271	0.678075778			0.754008758	0.678208271		24493.16749	24550.62302					0.010890327	-0.0313977490682433	0.0108903269464892	(Intercept):0.5947:NA | RMSAS:2.6061:NA | Vehicle_CategorySedan:0.2799:NA | Vehicle_CategoryVan_MPV_SUV:0.1524:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Mixed	IRI	IRI ~ RMSAS + Vehicle_Category	(1 + RMSAS | Vehicle)	0.848640352	0.599804057			0.678208271	0.678075778											0.848640352	0.599804057			0.678208271	0.678075778			0.754008758	0.678208271		24493.16749	24550.62302					0.010890327	-0.0313977490682433	0.333421844487981	(Intercept):0.5947:NA | RMSAS:2.6061:NA | Vehicle_CategorySedan:0.2799:NA | Vehicle_CategoryVan_MPV_SUV:0.1524:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Mixed	IRI	IRI ~ RMSAS_div_V	(1 | Vehicle)	0.765274266	0.542613165	1.310466707	0.874516578	0.710301675	0.710242048	0.243495568	0.243339861									0.765274266	0.542613165	1.310466707	0.874516578	0.710301675	0.710242048	0.243495568	0.243339861	0.775432534	0.710301675		22452.28365	22481.01142					0.170010295	NA	0.170010294564876	(Intercept):0.544:NA | RMSAS_div_V:192.8048:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Mixed	IRI	IRI ~ RMSAS_div_V	(1 + RMSAS | Vehicle)	0.608873808	0.395902563	1.337291986	0.967626311	0.336015106	0.335878441	0.212207257	0.21204511									0.608873808	0.395902563	1.337291986	0.967626311	0.336015106	0.335878441	0.212207257	0.21204511	0.864088028	0.336015106		18074.53601	18117.62766					0.032729265	-0.0636014812476479	0.0327292647640324	(Intercept):0.3506:NA | RMSAS_div_V:135.6833:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Mixed	IRI	IRI ~ RMSAS_div_V	(1 + RMSAS | Vehicle)	0.608873808	0.395902563	1.337291986	0.967626311	0.336015106	0.335878441	0.212207257	0.21204511									0.608873808	0.395902563	1.337291986	0.967626311	0.336015106	0.335878441	0.212207257	0.21204511	0.864088028	0.336015106		18074.53601	18117.62766					0.032729265	-0.0636014812476479	1.9614199383808	(Intercept):0.3506:NA | RMSAS_div_V:135.6833:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 | Vehicle)	0.76527436	0.542613403			0.712421002	0.712302595											0.76527436	0.542613403			0.712421002	0.712302595			0.773169134	0.712421002		22455.5688	22498.66045					0.156987844	NA	0.156987843887425	(Intercept):0.6393:NA | RMSAS_div_V:192.8048:NA | Vehicle_CategorySedan:-0.0466:NA | Vehicle_CategoryVan_MPV_SUV:-0.2546:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 + RMSAS | Vehicle)	0.608881056	0.395904668			0.324807053	0.324529053											0.608881056	0.395904668			0.324807053	0.324529053			0.871512191	0.324807053		18073.66604	18131.12157					0.018475374	0.0464261622493302	0.0184753741213347	(Intercept):0.1619:NA | RMSAS_div_V:135.6686:NA | Vehicle_CategorySedan:0.3058:NA | Vehicle_CategoryVan_MPV_SUV:0.1492:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 + RMSAS | Vehicle)	0.608881056	0.395904668			0.324807053	0.324529053											0.608881056	0.395904668			0.324807053	0.324529053			0.871512191	0.324807053		18073.66604	18131.12157					0.018475374	0.0464261622493302	1.96148400789501	(Intercept):0.1619:NA | RMSAS_div_V:135.6686:NA | Vehicle_CategorySedan:0.3058:NA | Vehicle_CategoryVan_MPV_SUV:0.1492:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Mixed	IRI	IRI ~ RMSAS + V	(1 | Vehicle)	0.796055461	0.548028771	1.356708346	0.893293584	0.69337989	0.693285215	0.189165003	0.188914642									0.796055461	0.548028771	1.356708346	0.893293584	0.69337989	0.693285215	0.189165003	0.188914642	0.755094384	0.69337989		23219.62653	23255.53623					0.159836485	NA	0.159836484735968	(Intercept):1.8185:NA | RMSAS:2.6289:NA | V:-0.0161:NA
